Datetime,Tweet Id,Text,URL,User
2023-03-10 21:41:24+00:00,1634308498790940672,What did your prents say when they first saw you smoking hubbly? Yhoo uMagubane wathi sitshaya ii drugs efuna uyophula.,https://twitter.com/SmokyBongz/status/1634308498790940672,https://twitter.com/SmokyBongz
2023-03-10 21:39:40+00:00,1634308060209373192,@mbally_mkhize 😂😂😂😂  akulaleki Lo Auntie I wanna Muur her yhoo,https://twitter.com/MmamaVosloo/status/1634308060209373192,https://twitter.com/MmamaVosloo
2023-03-10 21:35:57+00:00,1634307125009698819,“This boy doesn’t have 30K?” Yhoo ndathi waze wasenza uJuicy,https://twitter.com/Cocoasox_/status/1634307125009698819,https://twitter.com/Cocoasox_
2023-03-10 21:35:46+00:00,1634307080810004480,Switched to a new sunscreen and the breakout I’ve been having ever since 😭😭😭yhoo ngiphelelwa ngamandla💔,https://twitter.com/kokie_moloto/status/1634307080810004480,https://twitter.com/kokie_moloto
2023-03-10 21:35:06+00:00,1634306914208083970,"@Asanwa72096848 My God I saw him and I was screaming,boy is fine 😍yhoo",https://twitter.com/mobola17/status/1634306914208083970,https://twitter.com/mobola17
2023-03-10 21:33:39+00:00,1634306549265969153,Yhoo wtf? 😳 #BBTitans,https://twitter.com/MzuzwanaYaya/status/1634306549265969153,https://twitter.com/MzuzwanaYaya
2023-03-10 21:31:47+00:00,1634306079252267015,@Nandi_Selerio Yhoo friend I’m sorry about that!,https://twitter.com/KaylahZulu/status/1634306079252267015,https://twitter.com/KaylahZulu
2023-03-10 21:22:34+00:00,1634303757667147777,@Axole855205621 Yhoo hands down... His skin 👅👅👅 @NIVEASA should really work with him,https://twitter.com/sepitlaoptom/status/1634303757667147777,https://twitter.com/sepitlaoptom
2023-03-10 21:20:47+00:00,1634303307597455360,Wendy stand up yhoo 🤧,https://twitter.com/DWumz/status/1634303307597455360,https://twitter.com/DWumz
2023-03-10 21:20:19+00:00,1634303190694006784,The love of her life? Yhoo 🤲🏼,https://twitter.com/DWumz/status/1634303190694006784,https://twitter.com/DWumz
2023-03-10 21:16:16+00:00,1634302173025562630,@NtateWilliams Yhoo,https://twitter.com/justOngi/status/1634302173025562630,https://twitter.com/justOngi
2023-03-10 21:10:45+00:00,1634300784912265219,@Siku_Namasiku This is definitely your favorite moment from yesterday yhoo😂😂,https://twitter.com/Thembek93978433/status/1634300784912265219,https://twitter.com/Thembek93978433
2023-03-10 21:09:45+00:00,1634300530938789889,Yhoo ayy kunini silindile #BBTitans https://t.co/aTJw4272tF,https://twitter.com/Black_heather3/status/1634300530938789889,https://twitter.com/Black_heather3
2023-03-10 21:08:23+00:00,1634300190692630530,"Yhoo yhooo Ipeleng my princess i cover you with the blood of Jesus.. Please move back 

IPELENG THE FINALIST
COMPETITIVE IPELENG
#BBTitans https://t.co/1lpXPb6i7F",https://twitter.com/friendl96050965/status/1634300190692630530,https://twitter.com/friendl96050965
